,seas_id,experience,g,ts_percent,x3p_ar,f_tr,orb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,dws,ws_48,obpm,dbpm,vorp,x3p,x3p_percent,x2p_percent,ft,ft_percent,trb,ast,stl,blk,tov,pf,pts,attend,tm_win_percent,seas_avg_attend,Pos_PF,Pos_PF-SF,Pos_PG,Pos_SF,Pos_SF-SG,Pos_SG,Pos_SG-PG
0,30458,1,35,0.607,0.84,0.032,1.9,6.8,8.7,0.8,0.0,6.6,16.6,0.3,0.111,-0.3,-0.6,0.1,44.0,0.419,0.45,4,1.0,45.0,22,6.0,0.0,9.0,31,154,718786.0,0.7073170731707317,739389.365131579,0,0,0,0,0,1,0
1,30459,1,15,0.589,0.568,0.182,6.4,11.3,3.0,0.9,0.0,5.9,21.1,0.1,0.063,-1.5,-2.9,-0.1,10.0,0.4,0.632,2,0.25,21.0,2,2.0,0.0,3.0,11,56,739389.365132,0.5,739389.365131579,0,0,0,0,0,1,0
2,30460,1,1,1.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,21.4,0.0,0.377,-2.3,7.5,0.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,1,2,687510.0,0.5121951219512195,739389.365131579,0,0,0,0,0,1,0
3,30461,1,14,0.58,0.581,0.186,6.5,11.0,3.0,0.9,0.0,6.1,21.1,0.1,0.057,-1.5,-3.1,-0.1,10.0,0.4,0.611,2,0.25,20.0,2,2.0,0.0,3.0,10,54,827282.0,0.4634146341463415,739389.365131579,0,0,0,0,0,1,0
4,30462,9,68,0.617,0.227,0.413,9.4,12.5,14.2,1.3,2.2,9.8,21.1,2.2,0.158,2.4,-0.3,2.1,60.0,0.347,0.628,191,0.608,446.0,203,54.0,51.0,98.0,129,1109,788635.0,0.6463414634146342,739389.365131579,1,0,0,0,0,0,0
5,30463,5,63,0.528,0.4,0.145,3.2,4.8,13.0,2.1,1.2,13.3,13.4,0.6,0.053,-2.9,0.9,0.0,36.0,0.409,0.424,27,0.844,74.0,89,37.0,12.0,36.0,79,247,719787.0,0.5,739389.365131579,0,0,1,0,0,0,0
6,30464,3,73,0.566,0.532,0.241,3.8,8.5,7.4,1.4,1.6,10.3,16.8,1.1,0.052,-2.3,-0.7,-0.4,115.0,0.366,0.496,119,0.838,277.0,98,55.0,34.0,75.0,235,738,641562.0,0.4268292682926829,739389.365131579,0,0,0,1,0,0,0
7,30465,2,70,0.607,0.336,0.196,5.5,8.7,8.3,1.4,1.1,12.2,14.5,1.2,0.097,-1.5,-0.5,0.0,48.0,0.393,0.573,59,0.831,210.0,80,39.0,15.0,55.0,110,479,636903.0,0.4878048780487805,739389.365131579,0,0,0,0,0,1,0
8,30466,3,37,0.587,0.607,0.189,5.8,7.8,9.6,0.9,1.1,10.8,14.1,0.3,0.089,-2.2,-0.7,-0.1,24.0,0.324,0.646,21,0.913,62.0,31,8.0,5.0,16.0,61,155,728405.0,0.4146341463414634,739389.365131579,1,0,0,0,0,0,0
9,30467,1,72,0.577,0.486,0.088,2.9,6.0,7.0,1.4,0.7,7.1,17.9,0.9,0.075,-0.3,-0.5,0.4,101.0,0.39,0.536,42,0.894,153.0,73,42.0,12.0,42.0,87,639,719787.0,0.5,739389.365131579,0,0,0,1,0,0,0
10,30468,16,63,0.631,0.678,0.044,4.2,11.1,13.2,0.8,2.7,7.0,11.9,2.7,0.157,1.6,1.7,2.5,145.0,0.446,0.539,15,0.714,390.0,189,30.0,61.0,37.0,121,616,766240.0,0.6951219512195121,739389.365131579,0,0,0,0,0,0,0
11,30469,12,51,0.602,0.521,0.41,1.8,7.8,15.9,1.6,0.6,9.7,22.8,0.6,0.109,1.8,-0.5,0.9,99.0,0.414,0.459,153,0.814,158.0,114,38.0,8.0,58.0,98,652,759715.0,0.2073170731707317,739389.365131579,0,0,0,0,0,1,0
12,30470,3,34,0.522,0.418,0.141,6.8,12.2,12.4,1.4,5.7,14.0,18.3,1.0,0.066,-1.0,1.0,0.3,38.0,0.365,0.483,22,0.629,159.0,64,20.0,43.0,43.0,58,276,636903.0,0.4878048780487805,739389.365131579,1,0,0,0,0,0,0
13,30471,6,67,0.588,0.528,0.255,3.1,7.1,15.4,3.0,2.8,19.5,11.1,2.6,0.109,-2.2,3.3,1.2,55.0,0.364,0.556,59,0.808,196.0,193,98.0,46.0,77.0,159,374,841632.0,0.4878048780487805,739389.365131579,0,0,1,0,0,0,0
14,30472,10,26,0.58,0.067,0.533,17.2,21.3,9.3,1.2,6.0,30.2,14.1,0.2,0.085,-4.9,1.0,-0.1,0.0,0.0,0.571,11,0.688,60.0,12,4.0,11.0,16.0,28,43,715491.0,0.5853658536585366,739389.365131579,0,0,0,0,0,0,0
15,30473,5,4,0.509,0.333,0.333,7.0,18.2,4.2,1.6,0.0,36.8,15.0,0.0,-0.099,-7.4,-1.7,-0.1,0.0,0.0,0.75,1,0.5,10.0,1,1.0,0.0,4.0,3,7,694434.0,0.2682926829268293,739389.365131579,1,0,0,0,0,0,0
16,30474,1,1,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,100.0,17.7,0.0,-0.517,-21.3,-5.2,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,2.0,1,0,724439.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
17,30475,2,75,0.599,0.071,0.36,12.1,17.1,21.0,1.6,3.2,17.3,21.4,1.8,0.115,1.1,0.4,1.9,19.0,0.333,0.57,206,0.715,678.0,291,70.0,70.0,193.0,258,1109,668865.0,0.2682926829268293,739389.365131579,0,0,0,0,0,0,0
18,30476,4,50,0.498,0.276,0.434,3.1,4.7,11.2,0.5,0.7,10.8,13.5,0.3,0.033,-4.4,-0.7,-0.5,11.0,0.275,0.429,49,0.778,53.0,53,7.0,5.0,21.0,50,172,720543.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
19,30477,11,67,0.606,0.011,0.456,18.7,29.6,5.7,2.6,3.1,18.6,21.0,2.0,0.159,-1.3,0.5,0.3,0.0,0.0,0.613,67,0.536,444.0,33,45.0,27.0,75.0,117,399,841632.0,0.4878048780487805,739389.365131579,0,0,0,0,0,0,0
20,30478,19,8,0.521,0.6,0.2,3.0,8.3,20.3,1.7,2.3,35.5,9.4,0.1,0.044,-4.4,1.6,0.0,1.0,0.111,1.0,2,0.667,17.0,19,4.0,3.0,9.0,11,17,740624.0,0.5365853658536586,739389.365131579,0,0,0,1,0,0,0
21,30479,1,75,0.528,0.408,0.096,1.9,5.3,22.4,1.6,0.5,15.8,16.1,0.8,0.029,-2.4,-0.8,-0.6,92.0,0.35,0.504,49,0.79,199.0,341,70.0,13.0,126.0,179,709,641562.0,0.4268292682926829,739389.365131579,0,0,0,0,0,1,0
22,30480,9,37,0.564,0.425,0.136,5.7,8.6,10.5,1.8,2.1,7.9,21.5,1.3,0.091,-0.1,-0.4,0.5,89.0,0.396,0.53,44,0.611,186.0,85,45.0,28.0,48.0,107,633,740624.0,0.5365853658536586,739389.365131579,0,0,0,1,0,0,0
23,30481,5,62,0.581,0.538,0.171,0.9,4.3,18.6,0.9,0.6,10.2,25.1,0.3,0.054,1.3,-2.5,0.5,212.0,0.377,0.528,160,0.894,161.0,253,42.0,14.0,128.0,142,1306,767374.0,0.4024390243902439,739389.365131579,0,0,0,0,0,1,0
24,30482,11,56,0.627,0.077,0.462,11.3,19.7,13.0,1.5,5.1,9.5,28.4,3.4,0.226,4.6,1.7,4.0,19.0,0.257,0.589,348,0.784,702.0,148,59.0,114.0,122.0,146,1451,763168.0,0.524390243902439,739389.365131579,0,0,0,0,0,0,0
25,30483,3,79,0.564,0.375,0.274,1.9,9.0,19.3,2.1,1.8,13.0,29.9,3.6,0.064,1.0,0.0,2.1,213.0,0.369,0.513,319,0.756,458.0,350,125.0,58.0,259.0,186,1946,687510.0,0.5121951219512195,739389.365131579,0,0,0,0,0,1,0
26,30484,3,59,0.604,0.22,0.508,6.9,8.8,7.2,0.5,1.6,8.5,12.3,0.4,0.101,-2.4,-0.9,-0.2,4.0,0.138,0.65,49,0.731,99.0,34,7.0,12.0,15.0,70,195,710481.0,0.4268292682926829,739389.365131579,1,0,0,0,0,0,0
27,30485,3,62,0.61,0.634,0.191,5.3,9.9,10.5,1.1,1.5,13.7,13.8,1.2,0.096,-1.6,0.4,0.3,73.0,0.367,0.652,46,0.767,215.0,96,28.0,20.0,54.0,134,415,740624.0,0.5365853658536586,739389.365131579,0,0,0,1,0,0,0
28,30486,2,64,0.687,0.441,0.541,2.0,5.6,15.7,0.8,0.9,14.0,16.2,1.4,0.142,0.6,0.1,1.2,86.0,0.398,0.631,229,0.864,193.0,215,33.0,19.0,99.0,108,833,763168.0,0.524390243902439,739389.365131579,0,0,0,0,0,1,0
29,30487,11,52,0.564,0.589,0.187,0.6,4.6,9.3,1.3,0.3,9.2,10.5,0.8,0.061,-3.3,0.5,-0.2,43.0,0.35,0.558,30,0.769,83.0,75,28.0,4.0,23.0,80,255,687510.0,0.5121951219512195,739389.365131579,0,0,0,0,0,1,0
30,30488,2,80,0.567,0.332,0.144,2.5,5.9,13.2,1.4,1.2,14.0,14.9,2.2,0.067,-3.0,0.6,-0.2,59.0,0.312,0.583,66,0.805,220.0,206,62.0,26.0,99.0,182,687,841632.0,0.4878048780487805,739389.365131579,0,0,0,0,0,1,0
31,30489,6,75,0.592,0.011,0.361,8.0,15.5,15.9,1.7,2.4,12.7,25.2,3.8,0.137,0.8,0.8,2.3,1.0,0.083,0.545,324,0.806,688.0,240,88.0,61.0,187.0,208,1529,807190.0,0.5365853658536586,739389.365131579,0,0,0,0,0,0,0
32,30490,5,42,0.559,0.009,0.243,4.2,13.4,31.3,2.4,1.9,27.2,14.3,1.7,0.097,-2.2,2.6,0.7,0.0,0.0,0.571,25,0.439,263.0,256,54.0,24.0,97.0,139,291,724439.0,0.5487804878048781,739389.365131579,0,0,1,0,0,0,0
33,30491,1,78,0.566,0.326,0.477,4.4,7.9,7.6,1.0,0.5,11.7,24.6,0.8,0.038,-1.2,-2.5,-1.0,100.0,0.323,0.488,376,0.828,318.0,116,48.0,13.0,152.0,162,1302,641562.0,0.4268292682926829,739389.365131579,0,0,0,1,0,0,0
34,30492,12,61,0.555,0.0,0.34,11.0,16.5,8.7,1.0,9.0,17.7,14.0,1.6,0.102,-3.4,2.5,0.2,0.0,0.0,0.578,25,0.357,260.0,56,18.0,88.0,51.0,114,263,699911.0,0.5487804878048781,739389.365131579,0,0,0,0,0,0,0
35,30493,13,41,0.59,0.508,0.246,9.2,14.9,14.2,1.2,1.4,13.2,12.7,0.8,0.153,-1.4,1.5,0.3,23.0,0.348,0.625,21,0.656,155.0,61,14.0,9.0,22.0,75,170,766240.0,0.6951219512195121,739389.365131579,0,0,0,0,0,0,0
36,30494,1,37,0.393,0.242,0.205,1.7,6.6,18.8,1.8,0.6,21.7,18.5,0.3,-0.114,-7.9,-1.8,-1.3,20.0,0.385,0.301,26,0.591,81.0,99,25.0,5.0,65.0,67,184,694434.0,0.2682926829268293,739389.365131579,0,0,0,0,0,1,0
37,30495,8,31,0.71,0.017,0.45,12.7,19.3,8.7,1.4,1.1,16.3,20.8,0.1,0.158,3.0,-1.5,0.2,0.0,0.0,0.695,20,0.741,60.0,9,5.0,2.0,14.0,10,102,668865.0,0.2682926829268293,739389.365131579,0,0,0,0,0,0,0
38,30496,8,70,0.575,0.32,0.156,9.2,19.3,8.7,0.8,0.7,8.6,21.7,2.8,0.139,1.2,-0.6,1.2,95.0,0.37,0.555,96,0.768,672.0,105,29.0,16.0,81.0,115,987,718786.0,0.7073170731707317,739389.365131579,1,0,0,0,0,0,0
39,30497,6,54,0.586,0.589,0.126,1.6,6.0,13.4,1.4,1.0,9.2,19.8,1.0,0.088,1.1,-0.7,0.9,146.0,0.406,0.506,64,0.831,165.0,150,43.0,18.0,65.0,86,756,719787.0,0.5,739389.365131579,0,0,0,0,0,1,0
40,30498,9,59,0.627,0.4,0.344,2.0,6.5,13.6,0.9,0.4,11.7,25.9,0.4,0.09,2.6,-1.8,1.4,145.0,0.411,0.539,268,0.884,223.0,152,34.0,8.0,135.0,113,1273,759715.0,0.2073170731707317,739389.365131579,1,0,0,0,0,0,0
41,30499,4,70,0.603,0.236,0.226,5.2,15.2,6.9,1.0,5.5,17.6,18.2,2.2,0.072,-1.8,0.9,0.4,30.0,0.265,0.633,82,0.759,405.0,69,30.0,85.0,112.0,92,634,728405.0,0.4146341463414634,739389.365131579,1,0,0,0,0,0,0
42,30500,2,56,0.535,0.552,0.179,2.1,7.1,23.4,1.8,1.2,11.7,28.0,1.1,0.062,0.4,-1.2,0.3,117.0,0.371,0.434,86,0.843,135.0,172,39.0,15.0,82.0,96,659,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
43,30501,2,42,0.54,0.555,0.189,1.4,6.0,22.0,1.7,1.4,12.5,28.5,0.8,0.051,0.6,-1.4,0.3,91.0,0.378,0.425,71,0.866,86.0,125,28.0,13.0,67.0,66,508,788635.0,0.6463414634146342,739389.365131579,0,0,1,0,0,0,0
44,30502,2,14,0.518,0.54,0.146,4.3,10.4,27.6,2.0,0.7,9.3,26.5,0.3,0.094,-0.2,-0.7,0.1,26.0,0.351,0.46,15,0.75,49.0,47,11.0,2.0,15.0,30,151,720543.0,0.5365853658536586,739389.365131579,0,0,1,0,0,0,0
45,30503,11,50,0.593,0.249,0.26,2.8,6.5,26.6,1.3,1.7,12.9,29.2,1.2,0.099,2.9,-1.2,1.6,80.0,0.365,0.552,192,0.842,196.0,271,45.0,33.0,145.0,107,1160,710481.0,0.4268292682926829,739389.365131579,0,0,0,0,0,1,0
46,30504,2,22,0.515,0.238,0.311,3.2,6.8,12.5,1.8,0.0,8.0,26.5,0.2,0.04,-1.7,-0.6,0.0,12.0,0.414,0.419,29,0.763,30.0,20,9.0,0.0,12.0,21,143,720543.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
47,30505,4,56,0.682,0.017,0.393,9.0,15.1,9.5,1.5,3.1,11.8,17.7,1.8,0.199,0.8,1.8,1.3,1.0,0.167,0.665,99,0.723,310.0,72,34.0,37.0,55.0,131,558,707836.0,0.6219512195121951,739389.365131579,1,0,0,0,0,0,0
48,30506,7,45,0.582,0.196,0.326,1.7,9.1,28.1,1.0,1.2,13.4,30.8,1.7,0.108,2.2,-0.4,1.5,64.0,0.39,0.507,240,0.882,246.0,262,32.0,19.0,148.0,116,1112,687691.0,0.5121951219512195,739389.365131579,0,0,0,1,0,0,0
49,30507,2,3,1.064,0.0,2.0,0.0,6.2,0.0,0.0,0.0,0.0,8.9,0.0,0.242,2.2,0.8,0.0,0.0,0.0,1.0,2,1.0,1.0,0,0.0,0.0,0.0,0,4,759715.0,0.2073170731707317,739389.365131579,0,0,0,1,0,0,0
50,30508,15,78,0.63,0.405,0.211,7.2,11.4,6.1,0.7,6.7,9.8,19.3,3.9,0.161,0.8,1.3,2.5,136.0,0.374,0.637,149,0.784,520.0,99,37.0,193.0,107.0,203,1239,718786.0,0.7073170731707317,739389.365131579,0,0,0,0,0,0,0
51,30509,5,80,0.571,0.343,0.206,3.3,8.3,15.7,1.9,2.0,13.2,17.8,2.6,0.09,-1.1,0.6,0.8,91.0,0.358,0.548,116,0.758,328.0,268,87.0,51.0,123.0,190,923,788635.0,0.6463414634146342,739389.365131579,0,0,0,0,0,1,0
52,30510,4,39,0.571,0.036,0.446,14.5,18.6,10.8,0.7,8.1,15.7,16.3,0.4,0.109,-2.8,0.7,0.0,0.0,0.0,0.546,35,0.7,137.0,31,6.0,34.0,25.0,74,153,739389.365132,0.5,739389.365131579,0,0,0,0,0,0,0
53,30511,4,31,0.561,0.011,0.473,14.3,18.4,11.6,0.8,8.3,15.1,15.1,0.4,0.111,-2.8,1.1,0.0,0.0,0.0,0.522,30,0.682,122.0,30,6.0,31.0,20.0,68,126,668865.0,0.2682926829268293,739389.365131579,0,0,0,0,0,0,0
54,30512,4,8,0.624,0.158,0.316,15.8,20.0,3.7,0.0,6.2,18.8,27.3,0.0,0.086,-2.6,-2.4,0.0,0.0,0.0,0.688,5,0.833,15.0,1,0.0,3.0,5.0,6,27,719787.0,0.5,739389.365131579,0,0,0,0,0,0,0
55,30513,1,46,0.519,0.396,0.396,2.7,6.3,9.1,0.9,0.7,15.3,15.0,0.4,0.005,-4.6,-1.4,-0.8,26.0,0.325,0.443,60,0.75,93.0,54,15.0,6.0,43.0,48,246,702052.0,0.32926829268292684,739389.365131579,0,0,0,0,0,1,0
56,30514,7,25,0.497,0.554,0.181,1.7,3.1,8.2,1.2,0.7,11.8,16.2,0.2,0.0,-4.8,-1.5,-0.3,14.0,0.304,0.432,15,1.0,15.0,17,7.0,2.0,12.0,22,89,687510.0,0.5121951219512195,739389.365131579,0,0,0,0,0,1,0
57,30515,1,10,0.287,0.926,0.074,2.4,3.7,5.8,1.1,0.0,0.0,13.2,0.0,-0.091,-8.1,-1.7,-0.2,4.0,0.16,0.5,2,1.0,6.0,4,2.0,0.0,0.0,6,16,759715.0,0.2073170731707317,739389.365131579,0,0,1,0,0,0,0
58,30516,7,80,0.614,0.652,0.124,3.0,8.9,13.3,1.8,0.9,11.3,20.8,1.6,0.085,2.5,-0.6,2.4,288.0,0.425,0.518,106,0.822,400.0,225,92.0,26.0,139.0,156,1344,641562.0,0.4268292682926829,739389.365131579,0,0,0,1,0,0,0
59,30517,2,12,0.492,0.272,0.192,3.2,10.3,30.7,1.2,1.5,13.8,30.0,0.2,-0.018,-0.1,-0.6,0.1,17.0,0.279,0.466,36,0.837,74.0,72,10.0,7.0,39.0,34,239,759715.0,0.2073170731707317,739389.365131579,0,0,1,0,0,0,0
60,30518,1,51,0.508,0.747,0.099,4.7,6.9,4.9,0.7,0.8,8.7,11.0,0.5,0.039,-3.1,-0.9,-0.4,46.0,0.338,0.435,15,0.833,99.0,30,12.0,7.0,18.0,63,193,728405.0,0.4146341463414634,739389.365131579,0,0,0,1,0,0,0
61,30519,4,71,0.571,0.431,0.206,4.8,9.7,8.2,1.7,1.5,11.5,14.4,2.5,0.086,-1.8,0.5,0.4,84.0,0.356,0.545,91,0.805,344.0,117,71.0,31.0,78.0,145,683,807190.0,0.5365853658536586,739389.365131579,1,0,0,0,0,0,0
62,30520,4,40,0.561,0.462,0.24,2.0,5.0,8.1,1.9,1.3,12.0,17.1,0.7,0.046,-2.6,-0.8,-0.4,45.0,0.313,0.56,64,0.853,88.0,57,39.0,14.0,47.0,72,387,739389.365132,0.5,739389.365131579,0,0,0,1,0,0,0
63,30521,4,20,0.558,0.412,0.243,1.7,3.9,6.3,1.7,1.7,9.1,16.2,0.4,0.071,-2.2,0.0,0.0,17.0,0.304,0.55,29,0.879,31.0,20,15.0,8.0,15.0,32,168,795110.0,0.573170731707317,739389.365131579,0,0,0,1,0,0,0
64,30522,4,20,0.563,0.5,0.239,2.3,5.9,9.6,2.1,1.0,14.1,17.8,0.3,0.025,-3.0,-1.4,-0.3,28.0,0.318,0.568,35,0.833,57.0,37,24.0,6.0,32.0,40,219,767374.0,0.4024390243902439,739389.365131579,0,0,0,1,0,0,0
65,30523,2,57,0.567,0.292,0.382,1.0,5.6,12.7,1.0,0.6,10.6,27.8,0.7,0.049,-0.7,-2.0,-0.2,51.0,0.383,0.464,151,0.868,95.0,78,20.0,7.0,63.0,55,604,724439.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
66,30524,4,42,0.617,0.538,0.253,3.2,8.6,9.6,2.0,1.0,6.6,20.6,1.4,0.142,2.0,0.6,1.4,103.0,0.404,0.548,101,0.842,185.0,78,50.0,14.0,37.0,83,650,739389.365132,0.5,739389.365131579,1,0,0,0,0,0,0
67,30525,4,17,0.629,0.572,0.191,3.5,8.4,8.9,1.7,1.3,5.1,19.6,0.5,0.161,3.2,0.6,0.6,45.0,0.455,0.5,27,0.818,65.0,26,15.0,6.0,10.0,29,236,699911.0,0.5487804878048781,739389.365131579,1,0,0,0,0,0,0
68,30526,4,25,0.61,0.518,0.289,3.0,8.8,10.0,2.2,0.9,7.4,21.1,0.9,0.131,1.4,0.6,0.8,58.0,0.372,0.572,74,0.851,120.0,52,35.0,8.0,27.0,54,414,724439.0,0.5487804878048781,739389.365131579,1,0,0,0,0,0,0
69,30527,8,48,0.512,0.408,0.141,1.3,6.1,32.6,1.7,0.7,14.4,24.8,1.0,0.053,-0.5,-0.7,0.2,68.0,0.368,0.448,49,0.766,106.0,214,33.0,8.0,81.0,88,493,699911.0,0.5487804878048781,739389.365131579,0,0,1,0,0,0,0
70,30528,7,74,0.546,0.437,0.243,2.8,7.4,18.0,1.6,1.0,12.4,18.7,3.1,0.095,-1.0,0.8,1.0,127.0,0.392,0.462,130,0.722,282.0,287,72.0,24.0,116.0,170,897,777280.0,0.6219512195121951,739389.365131579,0,0,0,0,0,1,0
71,30529,2,7,0.54,0.4,0.533,2.1,5.1,13.9,1.7,0.0,9.7,16.2,0.1,0.078,-2.8,0.4,0.0,3.0,0.5,0.333,5,0.625,5.0,6,2.0,0.0,2.0,2,20,841632.0,0.4878048780487805,739389.365131579,0,0,1,0,0,0,0
72,30530,6,77,0.579,0.589,0.204,1.9,6.7,10.6,1.1,0.7,8.3,18.2,1.9,0.103,-0.8,0.2,0.5,116.0,0.372,0.564,75,0.694,176.0,115,35.0,11.0,52.0,122,669,777280.0,0.6219512195121951,739389.365131579,0,0,0,1,0,0,0
73,30531,2,35,0.658,0.059,0.274,15.5,20.7,12.9,1.5,5.4,21.3,15.6,0.6,0.122,-0.7,1.3,0.3,3.0,0.375,0.661,22,0.595,193.0,47,16.0,33.0,41.0,74,199,694434.0,0.2682926829268293,739389.365131579,0,0,0,0,0,0,0
74,30532,1,2,0.347,0.0,1.0,28.8,14.3,16.1,0.0,0.0,41.0,26.2,0.0,-0.288,-12.7,-8.0,0.0,0.0,0.0,0.5,0,0.0,2.0,1,0.0,0.0,2.0,2,2,715491.0,0.5853658536585366,739389.365131579,0,0,0,1,0,0,0
75,30533,5,66,0.639,0.174,0.333,7.8,16.4,8.1,1.5,2.7,11.3,17.6,0.8,0.143,-0.3,0.2,0.3,9.0,0.237,0.663,54,0.74,198.0,40,22.0,21.0,32.0,81,321,715491.0,0.5853658536585366,739389.365131579,0,0,0,0,0,0,0
76,30534,6,76,0.59,0.357,0.318,10.9,15.7,2.7,1.5,4.1,6.4,18.0,2.0,0.156,0.7,-0.8,0.7,62.0,0.328,0.585,128,0.762,421.0,29,47.0,64.0,41.0,143,712,811261.0,0.5,739389.365131579,1,0,0,0,0,0,0
77,30535,2,46,0.496,0.523,0.216,2.4,7.1,9.7,1.3,0.9,10.1,19.0,0.4,-0.003,-2.9,-1.6,-0.6,55.0,0.316,0.428,61,0.847,115.0,64,25.0,9.0,41.0,65,362,641562.0,0.4268292682926829,739389.365131579,0,0,0,1,0,0,0
78,30536,18,59,0.555,0.391,0.24,1.6,7.4,38.7,2.4,1.0,13.4,19.2,2.5,0.156,2.0,1.2,2.5,98.0,0.375,0.482,133,0.831,251.0,524,91.0,22.0,114.0,126,819,699911.0,0.5487804878048781,739389.365131579,0,0,1,0,0,0,0
79,30537,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.1,0.0,-0.26,-22.5,-0.1,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,2,2,827282.0,0.4634146341463415,739389.365131579,1,0,0,0,0,0,0
80,30538,1,76,0.568,0.332,0.221,4.8,8.8,6.4,1.7,1.3,9.9,13.0,1.2,0.079,-2.5,0.1,-0.1,34.0,0.354,0.565,40,0.625,181.0,59,41.0,17.0,35.0,101,360,788635.0,0.6463414634146342,739389.365131579,0,0,0,0,0,1,0
81,30539,1,58,0.517,0.08,0.393,11.1,12.1,5.0,1.3,6.9,10.2,10.4,1.0,0.104,-4.3,0.8,-0.3,1.0,0.083,0.514,37,0.627,171.0,31,21.0,57.0,20.0,128,182,811261.0,0.5,739389.365131579,0,0,0,0,0,0,0
82,30540,7,67,0.624,0.363,0.365,5.8,16.4,11.7,0.9,3.7,11.9,26.4,2.1,0.132,1.9,-0.3,1.6,105.0,0.376,0.594,217,0.772,491.0,121,30.0,72.0,121.0,169,1114,827282.0,0.4634146341463415,739389.365131579,0,0,0,0,0,0,0
83,30541,3,27,0.488,0.705,0.172,5.7,10.5,9.4,1.8,2.1,11.5,12.3,0.6,0.061,-2.4,0.8,0.1,26.0,0.302,0.472,16,0.762,96.0,37,19.0,11.0,17.0,40,128,728405.0,0.4146341463414634,739389.365131579,0,0,0,1,0,0,0
84,30542,10,75,0.541,0.404,0.177,2.4,7.0,25.1,1.3,1.4,11.2,26.4,2.8,0.078,1.5,-0.7,1.9,211.0,0.389,0.469,183,0.769,328.0,429,70.0,38.0,183.0,153,1568,687691.0,0.5121951219512195,739389.365131579,0,0,0,0,0,1,0
85,30543,9,65,0.656,0.002,0.244,16.1,22.7,4.7,1.2,3.9,8.3,15.7,2.4,0.201,2.3,-0.1,1.8,0.0,0.0,0.654,79,0.603,717.0,58,45.0,79.0,54.0,139,779,719787.0,0.5,739389.365131579,0,0,0,0,0,0,0
86,30544,4,74,0.572,0.579,0.118,1.1,6.9,16.3,1.5,0.3,10.6,17.9,1.9,0.087,-1.0,0.2,0.5,128.0,0.372,0.54,61,0.871,212.0,204,54.0,6.0,74.0,122,715,841632.0,0.4878048780487805,739389.365131579,0,0,0,0,0,1,0
87,30545,4,7,0.448,0.389,0.194,6.2,9.5,11.0,1.4,0.6,4.9,12.9,0.1,0.045,-3.8,-0.8,-0.1,3.0,0.214,0.5,4,0.571,24.0,11,4.0,1.0,2.0,13,35,702052.0,0.32926829268292684,739389.365131579,0,0,0,1,0,0,0
88,30546,10,15,0.659,0.034,0.593,13.0,17.3,7.2,0.7,1.9,15.8,18.1,0.3,0.147,-2.0,-0.7,0.0,0.0,0.0,0.649,24,0.686,64.0,10,3.0,4.0,14.0,33,98,807190.0,0.5365853658536586,739389.365131579,0,0,0,0,0,0,0
89,30547,3,60,0.57,0.338,0.279,3.4,10.5,22.9,1.2,1.9,11.7,21.5,1.7,0.116,0.8,0.5,1.3,75.0,0.364,0.5,152,0.894,288.0,235,37.0,31.0,91.0,158,781,728405.0,0.4146341463414634,739389.365131579,0,0,1,0,0,0,0
90,30548,1,7,0.5,0.889,0.0,2.7,9.1,12.0,0.0,0.0,0.0,9.3,0.0,0.08,-2.9,-0.6,0.0,3.0,0.375,0.0,0,0.0,7.0,4,0.0,0.0,0.0,3,9,763168.0,0.524390243902439,739389.365131579,0,0,0,1,0,0,0
91,30549,5,48,0.616,0.261,0.425,3.5,5.0,17.9,1.1,0.4,13.3,23.4,0.5,0.105,0.2,-1.5,0.2,48.0,0.393,0.546,163,0.819,105.0,138,27.0,6.0,85.0,112,685,728240.0,0.45121951219512196,739389.365131579,0,0,0,0,0,1,0
92,30550,2,74,0.657,0.656,0.15,1.8,5.5,5.7,0.7,0.4,8.1,14.1,0.9,0.088,-0.1,-1.4,0.3,163.0,0.424,0.637,75,0.852,207.0,87,32.0,9.0,55.0,97,820,710481.0,0.4268292682926829,739389.365131579,0,0,0,1,0,0,0
93,30551,12,62,0.558,0.513,0.205,1.8,4.8,25.4,1.3,0.6,12.8,15.2,0.3,0.07,-0.7,-0.8,0.2,70.0,0.389,0.468,57,0.792,106.0,217,34.0,9.0,56.0,88,427,759715.0,0.2073170731707317,739389.365131579,0,0,1,0,0,0,0
94,30552,8,71,0.605,0.517,0.228,1.7,5.2,27.4,1.4,1.1,15.1,22.7,1.9,0.106,2.2,-0.7,2.0,194.0,0.396,0.548,179,0.829,215.0,437,70.0,29.0,186.0,140,1263,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
